Phvul.001G060000,1,6483,8.53096
Phvul.001G060100,2,3721,123.33068
Phvul.001G060200,1,2771,558.625
Phvul.001G060300,1,12671,65.071598
Phvul.001G060400,1,2157,1.4074231
Phvul.001G060500,2,3199,828.2828
Phvul.001G060600,1,5233,3.9998891
Phvul.001G060700,6,8410,35.22011
Phvul.001G060800,1,5377,3.2127038
Phvul.001G060900,2,13965,109.7686
Phvul.001G061000,1,3830,39.3647059
Phvul.001G061100,1,4247,72.12265
Phvul.001G061200,1,8745,67.71259
Phvul.001G061300,1,9608,492.5285
Phvul.001G061400,1,4798,89.8257923
Phvul.001G061500,1,6314,40.95632
Phvul.001G061600,1,5092,322.9127
Phvul.001G061700,2,1286,92.04726
Phvul.001G061800,1,2052,0
Phvul.001G061900,1,2386,3.9894
Phvul.001G062000,1,16850,128.90004
Phvul.001G062100,1,1483,42.329881
Phvul.001G062200,1,542,1.45303
Phvul.001G062300,1,578,37.649
Phvul.001G062400,1,442,0
Phvul.001G062500,1,336,0
Phvul.001G062600,1,4214,0.059531
Phvul.001G062700,2,4258,125.11806
Phvul.001G062800,1,2769,120.08005
Phvul.001G062900,1,9003,68.75571
Phvul.001G063000,2,8678,8.987634
Phvul.001G063100,2,12169,10.877511
Phvul.001G063200,1,921,33.386661
Phvul.001G063300,3,6419,161.09844
Phvul.001G063400,1,13430,322.3115
Phvul.001G063500,1,2241,119.5530963
Phvul.001G063600,1,3848,79.604398
Phvul.001G063700,1,7405,115.04031
Phvul.001G063800,1,9021,175.0654
Phvul.001G063900,1,7679,22.9897702
Phvul.001G064000,1,2986,67.6350043
Phvul.001G064100,1,1751,449.223054
Phvul.001G064200,1,11739,142.34869
Phvul.001G064300,1,2984,174.3710186
Phvul.001G064400,1,10252,46.67243
Phvul.001G064500,3,4062,174.70353
Phvul.001G064600,1,1847,0
Phvul.001G064700,1,1416,284.12246
Phvul.001G064800,1,4625,162.4377
Phvul.001G064900,1,5284,16.971518
Phvul.001G065000,1,505,0
Phvul.001G065100,1,2511,104.65691
Phvul.001G065200,1,456,0
Phvul.001G065300,1,1448,4.0768685
Phvul.001G065400,1,3851,168.32996
Phvul.001G065500,4,8422,51.274462
Phvul.001G065600,1,2598,114.751444
Phvul.001G065700,1,5603,102.84927
Phvul.001G065800,1,1557,0.020838668
Phvul.001G065900,1,381,0
Phvul.001G066000,1,4185,12.934809
Phvul.001G066100,1,407,322.927949
Phvul.001G066200,1,4152,94.77924
Phvul.001G066300,1,3614,0.45931114
Phvul.001G066400,1,3114,1.0189634
Phvul.001G066500,1,1564,2.568548109
Phvul.001G066600,1,4951,133.81992
Phvul.001G066700,1,938,4.046173
Phvul.001G066800,1,1242,8.356171
Phvul.001G066900,1,114,0
Phvul.001G067000,1,5490,50.86161
Phvul.001G067100,1,3343,58.73949
Phvul.001G067200,1,5275,92.37156
Phvul.001G067300,1,4609,4281.952792
Phvul.001G067400,1,777,33.387007
Phvul.001G067500,3,5536,23.200009
Phvul.001G067600,2,9558,102.11652
Phvul.001G067700,1,4546,174.70552
Phvul.001G067800,1,1298,52.77516
Phvul.001G067900,1,207,0
Phvul.001G068000,1,1298,67.580928
Phvul.001G068100,2,2662,29.68087
Phvul.001G068200,1,2456,290.7452811
Phvul.001G068300,1,4451,192.05642
Phvul.001G068400,1,1851,1.3285327
Phvul.001G068500,1,2227,0
Phvul.001G068600,1,1491,8.2003293
Phvul.001G068700,1,702,0.2820456
Phvul.001G068800,1,1762,0.9468221
Phvul.001G068900,1,825,0.0355191
Phvul.001G069000,1,752,1.9420233
Phvul.001G069100,1,339,0
Phvul.001G069200,1,1466,0.0402038
Phvul.001G069300,1,1092,0
Phvul.001G069400,1,2453,5.641917
Phvul.001G069500,1,2531,1.6823614
Phvul.001G069600,1,1991,0
Phvul.001G069700,1,381,0.025186329
Phvul.001G069800,1,891,0
Phvul.001G069900,1,1056,0.0159419
Phvul.001G070000,1,2232,0
Phvul.001G070100,1,2789,8.3566721
